src_ip,dest_ip,dest_port,dest_port_weight
149.254.197.100,149.254.197.25,31330,100
149.254.197.100,149.254.197.25,64011,10
149.254.197.100,149.254.197.25,6784,10
149.254.197.100,149.254.197.176,64169,100
149.254.197.100,149.254.197.176,8918,10
149.254.197.100,149.254.197.176,27333,10
149.254.197.100,149.254.197.66,25504,100
149.254.197.100,149.254.197.66,25449,10
149.254.197.100,149.254.197.66,15051,10
149.254.197.100,149.254.197.214,12569,100
149.254.197.100,149.254.197.214,9650,10
149.254.197.100,149.254.197.214,8839,10
149.254.197.100,149.254.197.19,16265,100
149.254.197.100,149.254.197.19,38538,10
149.254.197.100,149.254.197.19,61913,10
149.254.197.100,149.254.197.140,30483,100
149.254.197.100,149.254.197.140,40908,10
149.254.197.100,149.254.197.140,39482,10
149.254.197.100,149.254.197.10,41004,100
149.254.197.100,149.254.197.10,42865,10
149.254.197.100,149.254.197.10,6478,10
149.254.197.100,149.254.197.43,61382,100
149.254.197.100,149.254.197.43,40827,10
149.254.197.100,149.254.197.43,7705,10
149.254.197.100,149.254.197.177,13583,100
149.254.197.100,149.254.197.177,23845,10
149.254.197.100,149.254.197.177,39716,10
149.254.197.100,149.254.197.19,51786,100
149.254.197.100,149.254.197.19,25363,10
149.254.197.100,149.254.197.19,18633,10
149.254.197.100,149.254.197.189,23331,100
149.254.197.100,149.254.197.189,27624,10
149.254.197.100,149.254.197.189,56957,10
149.254.197.100,149.254.197.146,41203,100
149.254.197.100,149.254.197.146,41878,10
149.254.197.100,149.254.197.146,14078,10
149.254.197.100,149.254.197.43,53771,100
149.254.197.100,149.254.197.43,20111,10
149.254.197.100,149.254.197.43,51839,10
149.254.197.100,149.254.197.73,30537,100
149.254.197.100,149.254.197.73,54930,10
149.254.197.100,149.254.197.73,23649,10
149.254.197.100,149.254.197.204,2234,100
149.254.197.100,149.254.197.204,58955,10
149.254.197.100,149.254.197.204,56955,10
149.254.197.100,149.254.197.98,64773,100
149.254.197.100,149.254.197.98,44566,10
149.254.197.100,149.254.197.98,23299,10
149.254.197.100,149.254.197.229,34474,100
149.254.197.100,149.254.197.229,55337,10
149.254.197.100,149.254.197.229,49015,10
149.254.197.100,149.254.197.148,48458,100
149.254.197.100,149.254.197.148,51399,10
149.254.197.100,149.254.197.148,25717,10
149.254.197.100,149.254.197.32,59697,100
149.254.197.100,149.254.197.32,59837,10
149.254.197.100,149.254.197.32,57044,10
149.254.197.100,149.254.197.113,23242,100
149.254.197.100,149.254.197.113,57790,10
149.254.197.100,149.254.197.113,14820,10
149.254.197.100,149.254.197.170,47528,100
149.254.197.100,149.254.197.170,24936,10
149.254.197.100,149.254.197.170,43487,10
149.254.197.100,149.254.197.52,22468,100
149.254.197.100,149.254.197.52,37296,10
149.254.197.100,149.254.197.52,59558,10
149.254.197.100,149.254.197.98,29190,100
149.254.197.100,149.254.197.98,26364,10
149.254.197.100,149.254.197.98,7210,10
149.254.197.100,149.254.197.79,41108,100
149.254.197.100,149.254.197.79,25104,10
149.254.197.100,149.254.197.79,36375,10
149.254.197.100,149.254.197.195,18942,100
149.254.197.100,149.254.197.195,23558,10
149.254.197.100,149.254.197.195,65410,10
149.254.197.100,149.254.197.24,12644,100
149.254.197.100,149.254.197.24,55174,10
149.254.197.100,149.254.197.24,16663,10
149.254.197.100,149.254.197.139,31950,100
149.254.197.100,149.254.197.139,26894,10
149.254.197.100,149.254.197.139,56993,10
149.254.197.100,149.254.197.91,37657,100
149.254.197.100,149.254.197.91,52681,10
149.254.197.100,149.254.197.91,31567,10
149.254.197.100,149.254.197.192,4175,100
149.254.197.100,149.254.197.192,51949,10
149.254.197.100,149.254.197.192,40592,10
149.254.197.100,149.254.197.38,1992,100
149.254.197.100,149.254.197.38,52301,10
149.254.197.100,149.254.197.38,27433,10
149.254.197.100,149.254.197.246,31109,100
149.254.197.100,149.254.197.246,56577,10
149.254.197.100,149.254.197.246,6154,10
149.254.197.100,149.254.197.113,54739,100
149.254.197.100,149.254.197.113,49414,10
149.254.197.100,149.254.197.113,28181,10
149.254.197.100,149.254.197.31,36558,100
149.254.197.100,149.254.197.31,27468,10
149.254.197.100,149.254.197.31,29191,10
149.254.197.100,149.254.197.45,21213,100
149.254.197.100,149.254.197.45,49116,10
149.254.197.100,149.254.197.45,63387,10
149.254.197.100,149.254.197.215,16803,100
149.254.197.100,149.254.197.215,38615,10
149.254.197.100,149.254.197.215,35630,10
149.254.197.100,149.254.197.173,2382,100
149.254.197.100,149.254.197.173,10998,10
149.254.197.100,149.254.197.173,36626,10
149.254.197.100,149.254.197.82,22201,100
149.254.197.100,149.254.197.82,44622,10
149.254.197.100,149.254.197.82,40773,10
149.254.197.100,149.254.197.253,22484,100
149.254.197.100,149.254.197.253,6201,10
149.254.197.100,149.254.197.253,64820,10
149.254.197.100,149.254.197.156,22210,100
149.254.197.100,149.254.197.156,24096,10
149.254.197.100,149.254.197.156,61858,10
149.254.197.100,149.254.197.50,61005,100
149.254.197.100,149.254.197.50,42977,10
149.254.197.100,149.254.197.50,1524,10
149.254.197.100,149.254.197.93,3835,100
149.254.197.100,149.254.197.93,43951,10
149.254.197.100,149.254.197.93,50304,10
149.254.197.100,149.254.197.239,15934,100
149.254.197.100,149.254.197.239,7036,10
149.254.197.100,149.254.197.239,7118,10
149.254.197.100,149.254.197.77,25876,100
149.254.197.100,149.254.197.77,55116,10
149.254.197.100,149.254.197.77,33649,10
149.254.197.100,149.254.197.147,40249,100
149.254.197.100,149.254.197.147,54223,10
149.254.197.100,149.254.197.147,28288,10
149.254.197.100,149.254.197.3,46754,100
149.254.197.100,149.254.197.3,34796,10
149.254.197.100,149.254.197.3,39975,10
149.254.197.100,149.254.197.46,49930,100
149.254.197.100,149.254.197.46,63350,10
149.254.197.100,149.254.197.46,44917,10
149.254.197.100,149.254.197.92,54231,100
149.254.197.100,149.254.197.92,55140,10
149.254.197.100,149.254.197.92,50218,10
149.254.197.100,149.254.197.60,16349,100
149.254.197.100,149.254.197.60,59316,10
149.254.197.100,149.254.197.60,52700,10
149.254.197.100,149.254.197.147,15764,100
149.254.197.100,149.254.197.147,35951,10
149.254.197.100,149.254.197.147,42505,10
149.254.197.100,149.254.197.204,31490,100
149.254.197.100,149.254.197.204,57791,10
149.254.197.100,149.254.197.204,35708,10
149.254.197.100,149.254.197.194,62156,100
149.254.197.100,149.254.197.194,36841,10
149.254.197.100,149.254.197.194,24420,10
149.254.197.100,149.254.197.60,37177,100
149.254.197.100,149.254.197.60,46775,10
149.254.197.100,149.254.197.60,9870,10
149.254.197.100,149.254.197.146,6438,100
149.254.197.100,149.254.197.146,56429,10
149.254.197.100,149.254.197.146,53357,10
149.254.197.100,149.254.197.221,54370,100
149.254.197.100,149.254.197.221,61982,10
149.254.197.100,149.254.197.221,57156,10
149.254.197.100,149.254.197.51,5537,100
149.254.197.100,149.254.197.51,55251,10
149.254.197.100,149.254.197.51,22271,10
149.254.197.100,149.254.197.143,45181,100
149.254.197.100,149.254.197.143,9042,10
149.254.197.100,149.254.197.143,63157,10
149.254.197.100,149.254.197.97,25063,100
149.254.197.100,149.254.197.97,26026,10
149.254.197.100,149.254.197.97,8915,10
149.254.197.100,149.254.197.199,25619,100
149.254.197.100,149.254.197.199,51709,10
149.254.197.100,149.254.197.199,49467,10
149.254.197.100,149.254.197.54,44647,100
149.254.197.100,149.254.197.54,54062,10
149.254.197.100,149.254.197.54,16524,10
149.254.197.100,149.254.197.129,52684,100
149.254.197.100,149.254.197.129,20281,10
149.254.197.100,149.254.197.129,31807,10
149.254.197.100,149.254.197.249,51817,100
149.254.197.100,149.254.197.249,30222,10
149.254.197.100,149.254.197.249,28842,10
149.254.197.100,149.254.197.74,26628,100
149.254.197.100,149.254.197.74,13861,10
149.254.197.100,149.254.197.74,55884,10
149.254.197.100,149.254.197.150,17384,100
149.254.197.100,149.254.197.150,64866,10
149.254.197.100,149.254.197.150,33098,10
149.254.197.100,149.254.197.50,34098,100
149.254.197.100,149.254.197.50,44938,10
149.254.197.100,149.254.197.50,36004,10
149.254.197.100,149.254.197.233,3507,100
149.254.197.100,149.254.197.233,45337,10
149.254.197.100,149.254.197.233,12881,10
149.254.197.100,149.254.197.255,62155,100
149.254.197.100,149.254.197.255,60262,10
149.254.197.100,149.254.197.255,5041,10
149.254.197.100,149.254.197.126,42656,100
149.254.197.100,149.254.197.126,58835,10
149.254.197.100,149.254.197.126,28651,10
149.254.197.100,149.254.197.26,54506,100
149.254.197.100,149.254.197.26,47011,10
149.254.197.100,149.254.197.26,53826,10
149.254.197.100,149.254.197.196,24753,100
149.254.197.100,149.254.197.196,37696,10
149.254.197.100,149.254.197.196,12840,10
149.254.197.100,149.254.197.133,38082,100
149.254.197.100,149.254.197.133,2291,10
149.254.197.100,149.254.197.133,54410,10
149.254.197.100,149.254.197.253,62935,100
149.254.197.100,149.254.197.253,8998,10
149.254.197.100,149.254.197.253,64181,10
149.254.197.100,149.254.197.115,16554,100
149.254.197.100,149.254.197.115,32647,10
149.254.197.100,149.254.197.115,4103,10
149.254.197.100,149.254.197.73,22852,100
149.254.197.100,149.254.197.73,9421,10
149.254.197.100,149.254.197.73,57138,10
149.254.197.100,149.254.197.86,43761,100
149.254.197.100,149.254.197.86,25318,10
149.254.197.100,149.254.197.86,41507,10
149.254.197.100,149.254.197.120,7783,100
149.254.197.100,149.254.197.120,23682,10
149.254.197.100,149.254.197.120,44841,10
149.254.197.100,149.254.197.213,18567,100
149.254.197.100,149.254.197.213,8622,10
149.254.197.100,149.254.197.213,54272,10
149.254.197.100,149.254.197.210,3651,100
149.254.197.100,149.254.197.210,52582,10
149.254.197.100,149.254.197.210,47656,10
149.254.197.100,149.254.197.21,43292,100
149.254.197.100,149.254.197.21,12522,10
149.254.197.100,149.254.197.21,35442,10
149.254.197.100,149.254.197.255,39005,100
149.254.197.100,149.254.197.255,25440,10
149.254.197.100,149.254.197.255,3925,10
149.254.197.100,149.254.197.167,33452,100
149.254.197.100,149.254.197.167,22499,10
149.254.197.100,149.254.197.167,21443,10
149.254.197.100,149.254.197.229,45649,100
149.254.197.100,149.254.197.229,45053,10
149.254.197.100,149.254.197.229,6102,10
149.254.197.100,149.254.197.52,59424,100
149.254.197.100,149.254.197.52,9767,10
149.254.197.100,149.254.197.52,27525,10
149.254.197.100,149.254.197.56,7034,100
149.254.197.100,149.254.197.56,34346,10
149.254.197.100,149.254.197.56,41579,10
149.254.197.100,149.254.197.50,5160,100
149.254.197.100,149.254.197.50,62011,10
149.254.197.100,149.254.197.50,26253,10
149.254.197.100,149.254.197.36,39074,100
149.254.197.100,149.254.197.36,42699,10
149.254.197.100,149.254.197.36,47561,10
149.254.197.100,149.254.197.196,10090,100
149.254.197.100,149.254.197.196,37777,10
149.254.197.100,149.254.197.196,44797,10
149.254.197.100,149.254.197.163,46477,100
149.254.197.100,149.254.197.163,38959,10
149.254.197.100,149.254.197.163,59751,10
149.254.197.100,149.254.197.15,62442,100
149.254.197.100,149.254.197.15,55194,10
149.254.197.100,149.254.197.15,53309,10
149.254.197.100,149.254.197.230,56660,100
149.254.197.100,149.254.197.230,2310,10
149.254.197.100,149.254.197.230,4874,10
149.254.197.100,149.254.197.219,34840,100
149.254.197.100,149.254.197.219,32953,10
149.254.197.100,149.254.197.219,55380,10
149.254.197.100,149.254.197.128,25169,100
149.254.197.100,149.254.197.128,5040,10
149.254.197.100,149.254.197.128,54456,10
149.254.197.100,149.254.197.69,16031,100
149.254.197.100,149.254.197.69,13942,10
149.254.197.100,149.254.197.69,50524,10
149.254.197.100,149.254.197.45,14979,100
149.254.197.100,149.254.197.45,3105,10
149.254.197.100,149.254.197.45,2665,10
149.254.197.100,149.254.197.19,14807,100
149.254.197.100,149.254.197.19,28018,10
149.254.197.100,149.254.197.19,32964,10
149.254.197.100,149.254.197.176,10940,100
149.254.197.100,149.254.197.176,15348,10
149.254.197.100,149.254.197.176,7360,10
149.254.197.100,149.254.197.70,2050,100
149.254.197.100,149.254.197.70,33208,10
149.254.197.100,149.254.197.70,13141,10
149.254.197.100,149.254.197.119,19656,100
149.254.197.100,149.254.197.119,3594,10
149.254.197.100,149.254.197.119,29383,10
149.254.197.100,149.254.197.192,40426,100
149.254.197.100,149.254.197.192,45351,10
149.254.197.100,149.254.197.192,6311,10
149.254.197.100,149.254.197.40,48834,100
149.254.197.100,149.254.197.40,31490,10
149.254.197.100,149.254.197.40,50746,10
149.254.197.100,149.254.197.207,38800,100
149.254.197.100,149.254.197.207,8931,10
149.254.197.100,149.254.197.207,6134,10
149.254.197.100,149.254.197.94,27966,100
149.254.197.100,149.254.197.94,23201,10
149.254.197.100,149.254.197.94,37232,10
149.254.197.100,149.254.197.225,13020,100
149.254.197.100,149.254.197.225,34791,10
149.254.197.100,149.254.197.225,23626,10
149.254.197.100,149.254.197.69,38788,100
149.254.197.100,149.254.197.69,10678,10
149.254.197.100,149.254.197.69,33572,10
149.254.197.107,149.254.197.159,57800,10
149.254.197.107,149.254.197.248,54255,100
149.254.197.107,149.254.197.225,37138,100
149.254.197.107,149.254.197.28,6193,10
149.254.197.107,149.254.197.166,38629,100
149.254.197.107,149.254.197.166,40526,100
149.254.197.107,149.254.197.157,18429,100
149.254.197.107,149.254.197.157,9936,100
149.254.197.107,149.254.197.227,6376,100
149.254.197.165,149.254.197.223,29863,100
149.254.197.165,149.254.197.223,20879,100
149.254.197.165,149.254.197.223,13520,100
149.254.197.165,149.254.197.223,1324,100
149.254.197.165,149.254.197.223,2479,100
149.254.197.165,149.254.197.223,40976,10
149.254.197.165,149.254.197.223,31614,100
149.254.197.165,149.254.197.223,20165,100
149.254.197.165,149.254.197.223,35045,100
149.254.197.165,149.254.197.223,19564,100
149.254.197.165,149.254.197.223,51790,10
149.254.197.165,149.254.197.223,7324,100
149.254.197.165,149.254.197.223,49153,100
149.254.197.165,149.254.197.216,37049,100
149.254.197.165,149.254.197.216,45788,100
149.254.197.165,149.254.197.216,16906,100
149.254.197.165,149.254.197.216,39672,100
149.254.197.165,149.254.197.216,8088,10
149.254.197.165,149.254.197.216,15564,100
149.254.197.165,149.254.197.216,24299,100
149.254.197.165,149.254.197.216,37327,100
149.254.197.165,149.254.197.216,46539,100
149.254.197.165,149.254.197.216,38906,10
149.254.197.165,149.254.197.216,64286,100
149.254.197.165,149.254.197.216,48372,100
149.254.197.165,149.254.197.128,26032,100
149.254.197.165,149.254.197.128,6383,100
149.254.197.165,149.254.197.128,4599,100
149.254.197.165,149.254.197.128,29857,100
149.254.197.165,149.254.197.128,14579,10
149.254.197.165,149.254.197.128,46728,100
149.254.197.165,149.254.197.128,41232,100
149.254.197.165,149.254.197.128,36081,100
149.254.197.165,149.254.197.128,25734,100
149.254.197.165,149.254.197.128,45158,10
149.254.197.165,149.254.197.128,21415,100
149.254.197.165,149.254.197.128,21172,100
149.254.197.165,149.254.197.227,36719,100
149.254.197.165,149.254.197.227,33395,100
149.254.197.165,149.254.197.227,28502,100
149.254.197.165,149.254.197.227,34571,100
149.254.197.165,149.254.197.227,47290,10
149.254.197.165,149.254.197.227,19698,100
149.254.197.165,149.254.197.227,55330,100
149.254.197.165,149.254.197.227,53715,100
149.254.197.165,149.254.197.227,27178,100
149.254.197.165,149.254.197.227,46965,10
149.254.197.165,149.254.197.227,46853,100
149.254.197.165,149.254.197.227,53356,100
149.254.197.165,149.254.197.204,27319,100
149.254.197.165,149.254.197.204,53384,100
149.254.197.165,149.254.197.204,25842,100
149.254.197.165,149.254.197.204,19494,100
149.254.197.165,149.254.197.204,2528,10
149.254.197.165,149.254.197.204,30630,100
149.254.197.165,149.254.197.204,23861,100
149.254.197.165,149.254.197.204,65403,100
149.254.197.165,149.254.197.204,20516,100
149.254.197.165,149.254.197.204,13272,10
149.254.197.165,149.254.197.204,32763,100
149.254.197.165,149.254.197.204,16871,100
149.254.197.165,149.254.197.191,5653,100
149.254.197.165,149.254.197.191,10689,100
149.254.197.165,149.254.197.191,47818,100
149.254.197.165,149.254.197.191,43574,100
149.254.197.165,149.254.197.191,53986,10
149.254.197.165,149.254.197.191,20994,100
149.254.197.165,149.254.197.191,25225,100
149.254.197.165,149.254.197.191,53885,100
149.254.197.165,149.254.197.191,57599,100
149.254.197.165,149.254.197.191,48144,10
149.254.197.165,149.254.197.191,27211,100
149.254.197.165,149.254.197.191,38489,100
149.254.197.165,149.254.197.162,50880,100
149.254.197.165,149.254.197.162,55263,100
149.254.197.165,149.254.197.162,6960,100
149.254.197.165,149.254.197.162,37146,100
149.254.197.165,149.254.197.162,21616,10
149.254.197.165,149.254.197.162,30876,100
149.254.197.165,149.254.197.162,18529,100
149.254.197.165,149.254.197.162,19993,100
149.254.197.165,149.254.197.162,51586,100
149.254.197.165,149.254.197.162,56099,10
149.254.197.165,149.254.197.162,47682,100
149.254.197.165,149.254.197.162,60519,100
149.254.197.165,149.254.197.194,38084,100
149.254.197.165,149.254.197.194,61461,100
149.254.197.165,149.254.197.194,31151,100
149.254.197.165,149.254.197.194,28841,100
149.254.197.165,149.254.197.194,31362,10
149.254.197.165,149.254.197.194,6773,100
149.254.197.165,149.254.197.194,62244,100
